Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DHI Perez Units,DNI Units,DNI Perez Units,GHI Units,GHI Perez Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
SUNY,28265,-,-,India,26.55,75.55,5.5,0,5.5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,m,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,unknown
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Dew Point,Temperature,Pressure,Relative Humidity,Solar Zenith Angle,Precipitable Water,Snow Depth,Wind Direction,Wind Speed,Fill Flag,,,,,,,,,,,,,,
2014,6,29,20,30,0,0,0,0,0,0,14,36.5784257193,959.736328125,26.7097130402,103.3497699892,3.9654735664,0,263.5634155273,4.3422646523,0,,,,,,,,,,,,,,
2014,6,29,21,30,0,0,0,0,0,0,14,35.9125535572,959.9849853516,28.6607885665,113.6978672116,3.9351364389,0,257.4779052734,4.5224719048,0,,,,,,,,,,,,,,
2014,6,29,22,30,0,0,0,0,0,0,15,35.2799669479,960.2850341797,31.0313528008,122.246062323,3.9278362047,0,252.3532104492,4.8807663918,0,,,,,,,,,,,,,,
2014,6,29,23,30,0,0,0,0,0,0,16,34.6984239791,960.1442871094,33.6355603252,128.086756042,3.9328383655,0,249.4168548584,5.3645324707,0,,,,,,,,,,,,,,
2014,6,30,0,30,0,0,0,0,0,0,17,34.1258898382,959.7791137695,36.6597427944,130.2505049864,3.9341420839,0,248.408203125,5.8596043587,0,,,,,,,,,,,,,,
2014,6,30,1,30,0,0,0,0,0,0,18,33.3459445708,959.3848266602,40.884496856,128.2716915484,3.9105369933,0,248.4791412354,6.2171535492,0,,,,,,,,,,,,,,
2014,6,30,2,30,0,0,0,0,0,0,19,32.377587423,959.0135498047,45.7055490026,122.5786221981,3.8287788328,0,247.9637756348,6.148853302,0,,,,,,,,,,,,,,
2014,6,30,3,30,0,0,0,0,0,0,19,31.4385209177,959.0164794922,49.8880747731,114.1319648902,3.7556284334,0,247.3659362793,5.6737174988,0,,,,,,,,,,,,,,
2014,6,30,4,30,0,0,0,0,0,0,20,30.5967384691,959.2811279297,53.2632758654,103.8494329612,3.6245942919,0,247.0849456787,5.261384964,0,,,,,,,,,,,,,,
2014,6,30,5,30,0,0,0,0,0,0,20,30.2096832816,959.5623168945,55.0145380949,92.3840126951,3.4976952471,0,247.5039520264,5.1193914413,0,,,,,,,,,,,,,,
2014,6,30,6,30,65,30,71,71,79,85,20,31.3405464802,960.2071533203,51.3136501778,80.1527354691,3.3919390011,0,249.4187469482,5.3042888641,0,,,,,,,,,,,,,,
2014,6,30,7,30,166,268,269,161,304,278,19,33.4113250449,960.5328979492,44.3336075392,67.4204677506,3.3055201575,0,250.4671173096,5.3299665451,0,,,,,,,,,,,,,,
2014,6,30,8,30,208,457,475,217,462,487,18,35.9470435431,960.8677978516,36.6758804422,54.3558012157,3.2348597293,0,252.2204284668,5.2036089897,0,,,,,,,,,,,,,,
2014,6,30,9,30,253,562,677,253,562,677,17,38.5795026736,960.9835205078,29.6889425802,41.0770610614,3.1688579642,0,253.4467926025,5.0374689102,0,,,,,,,,,,,,,,
2014,6,30,10,30,277,623,829,277,623,829,16,41.0090534899,960.7745361328,24.0763860271,27.6824075435,3.1193127135,0,254.1211853027,4.8971204758,0,,,,,,,,,,,,,,
2014,6,30,11,30,290,656,927,290,656,927,15,42.9124767819,960.1439819336,20.3875174555,14.3261369763,3.0786871969,0,255.2446594238,4.8369669914,0,,,,,,,,,,,,,,
2014,6,30,12,30,295,668,962,295,668,962,14,44.129556759,959.2501220703,18.3511839503,3.3965002823,3.0486062499,0,257.4377441406,4.8530182838,0,,,,,,,,,,,,,,
2014,6,30,13,30,291,658,931,291,658,931,14,44.6084538453,958.4728393555,17.4908483664,13.698452943,3.0411249509,0,260.0233154297,4.9397640228,0,,,,,,,,,,,,,,
2014,6,30,14,30,278,626,836,278,626,836,14,44.4672704039,957.4877929688,17.4237478937,27.0444492724,3.0643544853,0,263.4179077148,4.8148174286,0,,,,,,,,,,,,,,
2014,6,30,15,30,255,566,686,255,566,686,14,43.701823288,957.0615234375,18.0689190572,40.4433472377,3.1395945575,0,267.8511352539,4.6145620346,0,,,,,,,,,,,,,,
2014,6,30,16,30,210,462,484,219,469,497,14,42.2719146248,957.0775756836,19.7667117665,53.7319316502,3.2165702538,0,272.2772827148,4.4657268524,0,,,,,,,,,,,,,,
2014,6,30,17,30,170,273,278,164,314,288,14,40.4182114169,957.2386474609,22.1351355857,66.812109034,3.3080353176,0,275.1929931641,4.2916312218,0,,,,,,,,,,,,,,
2014,6,30,18,30,74,42,82,76,90,93,14,38.5808679496,957.6633911133,24.8492690671,79.5674561215,3.4056570195,0,274.8616943359,3.9615280628,0,,,,,,,,,,,,,,
2014,6,30,19,30,0,0,0,0,0,0,15,37.3181635121,958.5886230469,27.1166077481,91.832761303,3.501947038,0,270.4221191406,3.640434742,0,,,,,,,,,,,,,,
2014,6,30,20,30,0,0,0,0,0,0,15,36.5653932987,959.2091064453,28.756745778,103.3492589424,3.6041511708,0,264.2156677246,3.8809463978,0,,,,,,,,,,,,,,
2014,6,30,21,30,0,0,0,0,0,0,15,35.8739839861,959.7805786133,30.460342744,113.7092779281,3.6952828901,0,259.2872314453,4.2735266685,0,,,,,,,,,,,,,,
2014,6,30,22,30,0,0,0,0,0,0,16,35.2296358415,960.182800293,32.2856679089,122.2725217549,3.7963974986,0,256.1575927734,4.667119503,0,,,,,,,,,,,,,,
2014,6,30,23,30,0,0,0,0,0,0,16,34.6135370254,960.1702270508,34.5138448359,128.1305593248,3.8993127984,0,254.1667785645,5.0712246895,0,,,,,,,,,,,,,,
2014,7,1,0,30,0,0,0,0,0,0,17,33.969580308,960.2035522461,37.4927452416,130.3106600339,3.9994973329,0,253.3661499023,5.417014122,0,,,,,,,,,,,,,,
2014,7,1,1,30,0,0,0,0,0,0,18,33.2801066312,959.8551635742,41.3817765282,128.3428869543,4.0933470478,0,252.9954223633,5.656850338,0,,,,,,,,,,,,,,
2014,7,1,2,30,0,0,0,0,0,0,19,32.4524988724,959.9984130859,46.315159988,122.6542581588,4.1760285407,0,250.7681274414,5.6372122765,0,,,,,,,,,,,,,,
2014,7,1,3,30,0,0,0,0,0,0,20,31.5518586455,960.2031860352,51.5299299799,114.2074613109,4.2213645721,0,248.5055999756,5.5337572098,0,,,,,,,,,,,,,,
2014,7,1,4,30,0,0,0,0,0,0,20,30.647879054,960.4382324219,56.0916053342,103.9225963787,4.2458119535,0,246.9901428223,5.3807888031,0,,,,,,,,,,,,,,
2014,7,1,5,30,0,0,0,0,0,0,21,30.1472098261,961.2800292969,58.7236591358,92.4540814911,4.2520565444,0,246.1855773926,5.3243851662,0,,,,,,,,,,,,,,
2014,7,1,6,30,55,26,60,69,71,81,21,31.0652083496,962.0982666016,55.853978961,80.2196045466,4.2450211883,0,246.4519042969,5.4093265533,0,,,,,,,,,,,,,,
2014,7,1,7,30,164,235,254,163,281,270,21,32.6900017727,962.4595947266,50.5576396878,67.4843380619,4.2243639382,0,245.8911895752,5.1582608223,0,,,,,,,,,,,,,,
2014,7,1,8,30,211,413,452,222,434,475,20,34.5460671647,962.8958129883,45.0118061776,54.4170186576,4.1889589749,0,246.495803833,4.6947407722,0,,,,,,,,,,,,,,
2014,7,1,9,30,261,533,663,261,533,663,20,36.7178434082,963.0288085938,38.3922849355,41.1361939973,4.1337093171,0,246.6397705078,4.2117829323,0,,,,,,,,,,,,,,
2014,7,1,10,30,286,594,812,286,594,812,18,39.0983742286,962.6694946289,31.1991617253,27.740642402,4.0830366323,0,247.131072998,3.7258882523,0,,,,,,,,,,,,,,
2014,7,1,11,30,300,627,909,300,627,909,17,41.715594374,962.0675048828,24.5994803147,14.3874391657,4.040867274,0,249.7439727783,3.2149200439,0,,,,,,,,,,,,,,
2014,7,1,12,30,305,639,943,305,639,943,16,43.4838171015,960.8678588867,20.8763440621,3.4645027692,4.0071303815,0,253.802947998,2.7692415714,0,,,,,,,,,,,,,,
2014,7,1,13,30,301,629,913,301,629,913,15,44.5357480074,960.00390625,18.5823436652,13.6750661593,3.9884486712,0,258.9931335449,2.4096024036,0,,,,,,,,,,,,,,
2014,7,1,14,30,287,597,820,287,597,820,14,44.830894886,959.4075317383,17.4742938766,27.015991111,3.9875939502,0,270.9209594727,2.1265830994,0,,,,,,,,,,,,,,
2014,7,1,15,30,263,538,673,263,538,673,14,44.1562811214,958.8020019531,17.7623503072,40.4161976584,4.0633343247,0,285.5864562988,2.0963144302,0,,,,,,,,,,,,,,
2014,7,1,16,30,210,435,468,225,441,486,14,42.6926010331,958.5506591797,19.1216327744,53.708088043,4.1333796043,0,294.8071899414,2.2499809265,0,,,,,,,,,,,,,,
2014,7,1,17,30,166,260,269,167,291,282,14,40.7928437372,958.716796875,21.3234248769,66.7929025541,4.1947820243,0,298.248626709,2.4400243759,0,,,,,,,,,,,,,,
2014,7,1,18,30,64,15,67,75,82,90,14,38.8353533088,959.3071899414,24.1102446989,79.5542345707,4.2480911834,0,298.044921875,2.6209621429,0,,,,,,,,,,,,,,
2014,7,1,19,30,0,0,0,0,0,0,15,37.6880152025,960.219909668,26.2433052175,91.8271780301,4.3020055268,0,295.3869018555,2.890709877,0,,,,,,,,,,,,,,
2014,7,1,20,30,0,0,0,0,0,0,15,36.8724902458,960.9924926758,28.1232911087,103.3534826086,4.378868193,0,285.3379211426,3.1590149403,0,,,,,,,,,,,,,,
2014,7,1,21,30,0,0,0,0,0,0,15,36.1369098371,961.5467529297,30.1730102094,113.7261042905,4.4282135819,0,275.364074707,3.5214984417,0,,,,,,,,,,,,,,
2014,7,1,22,30,0,0,0,0,0,0,16,35.3575275788,961.8452758789,32.7474070691,122.3050912747,4.4812595957,0,267.7658691406,3.9239599705,0,,,,,,,,,,,,,,
2014,7,1,23,30,0,0,0,0,0,0,17,34.4768277052,961.7110595703,36.1186165689,128.180998215,4.5361715197,0,262.0934143066,4.2209210396,0,,,,,,,,,,,,,,
2014,7,2,0,30,0,0,0,0,0,0,18,33.5557613598,961.4738769531,40.0755298331,130.3775200969,4.570684893,0,258.0046081543,4.3350901604,0,,,,,,,,,,,,,,
2014,7,2,1,30,0,0,0,0,0,0,18,32.7231716684,961.5525512695,43.6873821987,128.4202554842,4.57989275,0,255.0630645752,4.2964935303,0,,,,,,,,,,,,,,
2014,7,2,2,30,0,0,0,0,0,0,19,31.9852651533,961.5726318359,46.7636080786,122.7351399288,4.5675363643,0,255.1733703613,4.2118201256,0,,,,,,,,,,,,,,
2014,7,2,3,30,0,0,0,0,0,0,19,31.3239363666,961.6724853516,49.761828821,114.287201731,4.5780353959,0,257.0398254395,4.1162815094,0,,,,,,,,,,,,,,
2014,7,2,4,30,0,0,0,0,0,0,20,30.726570185,962.0082397461,52.9038336196,103.9991061995,4.5931715767,0,259.0344238281,3.9799990654,0,,,,,,,,,,,,,,
2014,7,2,5,30,0,0,0,0,0,0,20,30.5844689776,962.4816894531,54.9308344,92.5267475788,4.6137121797,0,261.3715820313,3.81371665,0,,,,,,,,,,,,,,
2014,7,2,6,30,45,0,45,68,69,79,20,32.1265108534,963.3715209961,51.1478057592,80.2884634617,4.6423072941,0,265.858581543,3.7365274429,0,,,,,,,,,,,,,,
2014,7,2,7,30,126,4,128,162,278,268,20,34.5808024245,963.6345214844,44.4476604191,67.5497038147,4.6784219293,0,271.3187255859,3.2896432877,0,,,,,,,,,,,,,,
2014,7,2,8,30,247,321,434,221,430,471,20,36.9317401466,963.5532836914,39.0451337725,54.4793429828,4.7145497448,0,276.7935180664,2.7181215286,0,,,,,,,,,,,,,,
2014,7,2,9,30,257,499,633,260,529,658,20,38.7358163639,963.4080810547,34.9684890271,41.1961608155,4.6852266835,0,280.5438842773,2.1800322533,0,,,,,,,,,,,,,,
2014,7,2,10,30,285,589,806,285,589,806,20,40.2622658889,962.9570922852,31.5235028311,27.799627415,4.6576120346,0,280.7493896484,1.7311412096,0,,,,,,,,,,,,,,
2014,7,2,11,30,275,595,852,299,623,902,19,41.2679580626,962.0651245117,28.9810649496,14.4499832408,4.6163056371,0,272.1018676758,1.5305256844,0,,,,,,,,,,,,,,
2014,7,2,12,30,441,206,647,304,634,937,19,41.4870186028,961.176940918,27.5461507,3.5394770454,4.5456758013,0,261.266418457,1.6996763945,0,,,,,,,,,,,,,,
2014,7,2,13,30,379,393,761,300,625,908,18,41.2900795859,960.4832763672,26.3837109965,13.6550454691,4.4488602842,0,258.7974853516,2.037760973,0,,,,,,,,,,,,,,
2014,7,2,14,30,334,431,719,286,594,817,17,41.4669584932,959.8059082031,24.7468133911,26.9902219263,4.3350912221,0,257.668762207,2.2061769962,0,,,,,,,,,,,,,,
2014,7,2,15,30,364,218,531,262,536,671,16,41.423553122,959.5372924805,23.1396625034,40.3917617694,4.2890068081,0,258.0291137695,2.2679169178,0,,,,,,,,,,,,,,
2014,7,2,16,30,254,275,417,225,441,486,15,40.5614372892,959.1939086914,23.4173851172,53.6871821697,4.2462030915,0,260.1444702148,2.3752024174,0,,,,,,,,,,,,,,
2014,7,2,17,30,163,52,184,167,291,282,15,38.973735008,959.642578125,24.9916911003,66.7769635684,4.2272477328,0,263.1462402344,2.5665621758,0,,,,,,,,,,,,,,
2014,7,2,18,30,69,14,72,75,82,90,15,37.1794654457,960.1882324219,27.562692945,79.5446940133,4.2533266426,0,267.8573913574,2.7590997219,0,,,,,,,,,,,,,,
2014,7,2,19,30,0,0,0,0,0,0,15,36.0940130844,960.9442749023,29.956662888,91.8257804193,4.3200495436,0,274.2865905762,3.000058651,0,,,,,,,,,,,,,,
2014,7,2,20,30,0,0,0,0,0,0,15,35.4453566599,961.3622436523,31.285057752,103.3624814002,4.4132482506,0,278.190032959,3.6464965343,0,,,,,,,,,,,,,,
2014,7,2,21,30,0,0,0,0,0,0,16,34.7174781876,961.717956543,33.3226903456,113.7483729311,4.4878642738,0,277.8822937012,4.2810301781,0,,,,,,,,,,,,,,
2014,7,2,22,30,0,0,0,0,0,0,16,33.9288483422,961.8736572266,36.2558846504,122.343781934,4.5588865367,0,276.0577392578,4.7069115639,0,,,,,,,,,,,,,,
2014,7,2,23,30,0,0,0,0,0,0,17,33.1034356902,961.4058227539,39.7325670235,128.2380665205,4.5898994202,0,273.7301025391,4.9722728729,0,,,,,,,,,,,,,,
2014,7,3,0,30,0,0,0,0,0,0,18,32.2420633821,960.9575805664,43.3258611418,130.4510597001,4.537908321,0,271.5672607422,5.0086135864,0,,,,,,,,,,,,,,
2014,7,3,1,30,0,0,0,0,0,0,18,31.3812517542,960.1156005859,46.7680830524,128.5037510239,4.3974484362,0,269.5506591797,4.6697797775,0,,,,,,,,,,,,,,
2014,7,3,2,30,0,0,0,0,0,0,19,30.4991937496,959.7049560547,50.3886914771,122.821203688,4.2068514437,0,266.5271911621,4.3961138725,0,,,,,,,,,,,,,,
2014,7,3,3,30,0,0,0,0,0,0,19,29.6952333701,959.7710571289,54.4990296893,114.3711110645,4.0426794833,0,264.0776977539,4.2974910736,0,,,,,,,,,,,,,,
2014,7,3,4,30,0,0,0,0,0,0,20,28.8868884083,959.91796875,59.3379372514,104.0788822121,3.9235311923,0,262.5410766602,4.3233509064,0,,,,,,,,,,,,,,
2014,7,3,5,30,0,0,0,0,0,0,20,28.5370883878,960.2088012695,62.9098623783,92.6019299528,3.8554889464,0,262.487487793,4.4693527222,0,,,,,,,,,,,,,,
2014,7,3,6,30,41,0,41,68,69,80,21,29.615988435,960.9049682617,60.3658414353,80.3592229854,3.8315490499,0,264.045715332,4.6943612099,0,,,,,,,,,,,,,,
2014,7,3,7,30,164,157,224,163,281,270,20,31.6493749789,961.3905029297,52.9016194039,67.6164830296,3.8428039811,0,264.9448547363,4.6413331032,0,,,,,,,,,,,,,,
2014,7,3,8,30,155,0,155,222,435,475,20,34.0786270854,961.5689697266,44.4553003108,54.5427004554,3.8671954368,0,264.8971557617,4.5443973541,0,,,,,,,,,,,,,,
2014,7,3,9,30,295,51,334,261,534,663,19,36.5950858219,961.2877197266,36.5681314556,41.2568997391,3.9228458404,0,265.1291503906,4.364218235,0,,,,,,,,,,,,,,
2014,7,3,10,30,301,549,787,286,594,812,18,39.05911628,960.9011230469,29.5540486724,27.8593184122,3.9920317485,0,266.1566162109,4.1180443764,0,,,,,,,,,,,,,,
2014,7,3,11,30,396,306,693,300,627,908,17,40.9077428601,960.2449951172,25.1002683919,14.5137590214,4.0414320559,0,266.5397033691,3.9598309994,0,,,,,,,,,,,,,,
2014,7,3,12,30,440,229,669,305,638,942,16,42.015174684,959.2684936523,22.6330838752,3.6213103165,4.0832687545,0,266.520690918,3.9379582405,0,,,,,,,,,,,,,,
2014,7,3,13,30,389,326,706,300,628,911,15,42.2849249487,958.3633422852,21.6217380251,13.6385633297,4.1382088859,0,266.6026611328,4.0634403229,0,,,,,,,,,,,,,,
2014,7,3,14,30,312,524,780,287,596,818,15,41.9994520793,957.7208251953,21.5002795747,26.9672625845,4.2073180754,0,267.8880310059,4.0642886162,0,,,,,,,,,,,,,,
2014,7,3,15,30,357,135,460,262,536,671,15,41.0118678359,957.3796386719,22.5136810774,40.3701392721,4.2828245638,0,270.8707275391,4.0665049553,0,,,,,,,,,,,,,,
2014,7,3,16,30,265,234,404,224,440,485,15,39.4317910457,957.3801879883,24.6233370309,53.669300033,4.3712313688,0,275.2803039551,4.1676712036,0,,,,,,,,,,,,,,
2014,7,3,17,30,175,123,224,166,290,281,15,37.5511074063,957.6262817383,27.5980643207,66.7643677698,4.4807730781,0,280.1175537109,4.2962574959,0,,,,,,,,,,,,,,
2014,7,3,18,30,49,0,49,75,81,89,16,35.8188751193,958.6417236328,31.1390547688,79.5389023512,4.6140940497,0,284.4781494141,4.3488445282,0,,,,,,,,,,,,,,
2014,7,3,19,30,0,0,0,0,0,0,16,34.8302149768,959.33203125,34.0869183201,91.8286187406,4.7555151085,0,287.4984741211,3.9279799461,0,,,,,,,,,,,,,,
2014,7,3,20,30,0,0,0,0,0,0,17,34.1769293355,959.9517211914,36.6418897406,103.3762931959,4.8690878567,0,288.3633422852,3.7290306091,0,,,,,,,,,,,,,,
2014,7,3,21,30,0,0,0,0,0,0,17,33.5829774061,959.9922485352,39.233230825,113.7761077707,4.9100844849,0,286.8542175293,3.5717573166,0,,,,,,,,,,,,,,
2014,7,3,22,30,0,0,0,0,0,0,18,33.0112963426,959.5556640625,41.981982678,122.3886021112,4.921166667,0,284.0397338867,3.4528694153,0,,,,,,,,,,,,,,
2014,7,3,23,30,0,0,0,0,0,0,18,32.3958041447,959.133972168,44.9462533008,128.3017556004,4.9194344893,0,282.1822509766,3.482585907,0,,,,,,,,,,,,,,
2014,7,4,0,30,0,0,0,0,0,0,19,31.8437991289,958.4132080078,48.0288073041,130.5312511074,4.916237498,0,281.137878418,3.4871644974,0,,,,,,,,,,,,,,
2014,7,4,1,30,0,0,0,0,0,0,20,31.302059383,957.9000854492,51.3012292905,128.5933252281,4.9209180788,0,280.2059020996,3.4783816338,0,,,,,,,,,,,,,,
2014,7,4,2,30,0,0,0,0,0,0,20,30.7650406568,957.8671875,54.2802339947,122.9123835212,4.9258640057,0,276.645690918,3.408244133,0,,,,,,,,,,,,,,
2014,7,4,3,30,0,0,0,0,0,0,20,30.2106444002,958.1289672852,56.8833810291,114.4591125515,4.8830022173,0,272.7376708984,3.3336138725,0,,,,,,,,,,,,,,
2014,7,4,4,30,0,0,0,0,0,0,20,29.6972188246,958.3628540039,59.2335861074,104.161843151,4.8065510626,0,270.2100830078,3.3750867844,0,,,,,,,,,,,,,,
2014,7,4,5,30,0,0,0,0,0,0,21,29.6294994948,959.3187866211,59.9876804575,92.6795472535,4.7237824534,0,268.3435058594,3.4655907154,0,,,,,,,,,,,,,,
2014,7,4,6,30,50,0,50,66,67,77,21,31.165579796,960.1872558594,55.1971467305,80.4318202024,4.658883586,0,269.1160888672,3.9426877499,0,,,,,,,,,,,,,,
2014,7,4,7,30,170,154,229,161,276,266,21,33.2582741082,960.5117797852,49.2404432002,67.6846109067,4.6057894575,0,273.153503418,4.205370903,0,,,,,,,,,,,,,,
2014,7,4,8,30,221,374,438,221,430,470,21,35.1655008306,960.6465454102,44.2780833125,54.607029888,4.5540994463,0,275.5058898926,4.1109580994,0,,,,,,,,,,,,,,
2014,7,4,9,30,257,484,621,260,529,658,20,36.8152253702,960.3844604492,39.7635209888,41.3183571481,4.4973005896,0,277.0131225586,3.9555692673,0,,,,,,,,,,,,,,
2014,7,4,10,30,265,590,787,285,590,807,20,38.591391192,960.1692504883,34.4654372721,27.9196774913,4.4766601974,0,277.907623291,3.8331830502,0,,,,,,,,,,,,,,
2014,7,4,11,30,270,619,870,299,624,903,19,40.3372232155,959.5863647461,29.5209591398,14.578764221,4.4794282974,0,278.3762817383,3.8088815212,0,,,,,,,,,,,,,,
2014,7,4,12,30,399,328,727,304,635,938,18,41.2852942916,958.6786499023,26.506377354,3.7098901874,4.4753865809,0,280.1106262207,3.7938668728,0,,,,,,,,,,,,,,
2014,7,4,13,30,318,595,897,300,626,908,17,42.1157910844,957.6719360352,23.596193668,13.6257952931,4.4206206305,0,282.4519042969,3.7087416649,0,,,,,,,,,,,,,,
2014,7,4,14,30,268,591,795,286,595,817,15,42.6459265099,957.3581542969,21.3647314393,26.9472329025,4.3084463007,0,286.8815612793,3.3748939037,0,,,,,,,,,,,,,,
2014,7,4,15,30,290,445,630,263,537,672,14,42.4330939542,957.2118530273,20.2734241577,40.3514271724,4.1807495951,0,294.3937988281,2.9812643528,0,,,,,,,,,,,,,,
2014,7,4,16,30,258,224,391,225,442,488,14,41.2442749295,956.9945068359,20.5934516518,53.65452502,4.0533291187,0,301.72265625,2.7236878872,0,,,,,,,,,,,,,,
2014,7,4,17,30,170,213,255,167,293,283,13,39.4192123972,957.2894897461,22.1568955707,66.7551875749,3.9513162429,0,306.921081543,2.5486807823,0,,,,,,,,,,,,,,
2014,7,4,18,30,65,16,68,75,83,91,14,37.385118961,958.1440429688,25.0157754922,79.5369228443,3.8839501012,0,309.0987548828,2.4242405891,0,,,,,,,,,,,,,,
2014,7,4,19,30,0,0,0,0,0,0,14,36.1518555424,958.8036499023,27.8438100493,91.8357410013,3.8552103818,0,308.8121337891,2.4808413982,0,,,,,,,,,,,,,,
2014,7,4,20,30,0,0,0,0,0,0,14,35.4354523333,959.4705810547,28.8946239811,103.3949532945,3.8550164212,0,304.9689331055,2.7602202892,0,,,,,,,,,,,,,,
2014,7,4,21,30,0,0,0,0,0,0,14,34.6865547897,959.6995239258,30.2371908182,113.8093299924,3.8615631626,0,298.3984069824,3.0823173523,0,,,,,,,,,,,,,,
2014,7,4,22,30,0,0,0,0,0,0,14,33.8947869351,959.7291259766,32.0228018437,122.4395575051,3.8555871554,0,291.5538330078,3.3985013962,0,,,,,,,,,,,,,,
2014,7,4,23,30,0,0,0,0,0,0,15,32.9847375953,959.4190673828,34.5062441981,128.3720543743,3.8508797063,0,286.2608337402,3.701492548,0,,,,,,,,,,,,,,
2014,7,5,0,30,0,0,0,0,0,0,15,32.0772370556,958.9624023438,37.8390887967,130.6180643419,3.8514110791,0,282.9176635742,3.8678147793,0,,,,,,,,,,,,,,
2014,7,5,1,30,0,0,0,0,0,0,16,31.1941169813,958.4802856445,41.9941877831,128.6889275499,3.8553932965,0,280.0678710938,3.8928170204,0,,,,,,,,,,,,,,
2014,7,5,2,30,0,0,0,0,0,0,17,30.4429908137,958.6434936523,46.2720944502,123.008611463,3.8615644617,0,279.0028686523,3.9684422016,0,,,,,,,,,,,,,,
2014,7,5,3,30,0,0,0,0,0,0,18,29.856032461,959.270690918,50.3383440588,114.5511278232,3.856806355,0,279.895111084,4.0314378738,0,,,,,,,,,,,,,,
2014,7,5,4,30,0,0,0,0,0,0,19,29.3317671628,959.8209838867,53.8650694218,104.2479067775,3.8288233069,0,281.6270751953,4.0480856895,0,,,,,,,,,,,,,,
2014,7,5,5,30,0,0,0,0,0,0,19,29.3704894018,960.4847412109,54.9231121481,92.7595178552,3.7777909132,0,283.2911376953,4.0224232674,0,,,,,,,,,,,,,,
2014,7,5,6,30,53,13,56,67,67,78,19,31.5283745894,961.6220703125,48.8520005318,80.5061627345,3.7136515789,0,285.2088012695,4.0890555382,0,,,,,,,,,,,,,,
2014,7,5,7,30,170,153,228,163,280,269,19,34.7072183871,962.078125,40.2311634895,67.7540094704,3.634187043,0,290.0983886719,4.4678993225,0,,,,,,,,,,,,,,
2014,7,5,8,30,215,391,442,223,437,476,18,37.6907754748,962.2385864258,33.0132603238,54.6722651235,3.546315757,0,295.5266723633,4.301053524,0,,,,,,,,,,,,,,
2014,7,5,9,30,249,501,625,262,537,666,18,40.4073015951,962.1969604492,27.3549668531,41.3804805899,3.4766599984,0,298.7853088379,3.9333484173,0,,,,,,,,,,,,,,
2014,7,5,10,30,264,590,786,288,599,817,17,42.7103480153,961.7731323242,23.0442220299,27.9806717292,3.4377483525,0,300.0696716309,3.588542223,0,,,,,,,,,,,,,,
2014,7,5,11,30,273,633,886,302,633,915,16,44.4023562359,961.1976928711,20.0778625758,14.6450049615,3.4389247109,0,299.7682495117,3.4003891945,0,,,,,,,,,,,,,,
2014,7,5,12,30,254,644,897,307,644,950,15,45.4202470768,960.1837768555,18.0072275692,3.8051061558,3.4807772269,0,299.2239990234,3.4001789093,0,,,,,,,,,,,,,,
2014,7,5,13,30,302,634,918,302,634,918,14,45.687778593,959.2567749023,16.9457509836,13.6169220919,3.5516458717,0,298.041809082,3.5442211628,0,,,,,,,,,,,,,,
2014,7,5,14,30,288,601,825,288,601,825,14,45.279477029,958.5694580078,16.7000005724,26.9302558403,3.6376243434,0,298.3850097656,3.6137070656,0,,,,,,,,,,,,,,
2014,7,5,15,30,264,541,677,264,541,677,13,44.2198883866,958.03515625,17.154660592,40.3357229738,3.720120772,0,301.3565979004,3.5805351734,0,,,,,,,,,,,,,,
2014,7,5,16,30,210,436,469,226,445,490,13,42.5755683508,957.8189697266,18.2614829921,53.6429373553,3.7748787038,0,303.8713989258,3.5473842621,0,,,,,,,,,,,,,,
2014,7,5,17,30,174,243,270,168,294,284,13,40.5248451156,957.8921508789,20.1278614812,66.7494886104,3.8034736226,0,304.4451599121,3.5046362877,0,,,,,,,,,,,,,,
2014,7,5,18,30,56,0,56,75,83,91,13,38.8211350977,958.3452148438,22.1163436977,79.5388062614,3.8167847159,0,301.2944946289,3.2937104702,0,,,,,,,,,,,,,,
2014,7,5,19,30,0,0,0,0,0,0,13,37.9905902776,959.0014038086,23.4597275652,91.8471928793,3.8178409317,0,296.0836181641,3.2338690758,0,,,,,,,,,,,,,,
2014,7,5,20,30,0,0,0,0,0,0,13,37.4346830649,959.6776123047,24.3515396972,103.418494371,3.8233981407,0,291.9223022461,3.3993911743,0,,,,,,,,,,,,,,
2014,7,5,21,30,0,0,0,0,0,0,13,36.6939811474,960.1297607422,25.6920456223,113.8480580191,3.8174068512,0,288.2228393555,3.687940836,0,,,,,,,,,,,,,,
2014,7,5,22,30,0,0,0,0,0,0,14,35.9552773788,960.4678955078,27.0615658582,122.4966511303,3.8068038131,0,285.8921813965,3.9442763329,0,,,,,,,,,,,,,,
